consumo_kwh,uso_horario_pico,cantidad_equipos,tipo_inmueble,horas_alto_consumo,categoria
94.7,False,3,Casa,3,Eficiente
193.4,False,12,Casa,4,Eficiente
122.7,False,6,Casa,4,Eficiente
192.0,False,10,Departamento,3,Eficiente
196.2,True,12,Casa,6,Moderado
237.4,False,15,Departamento,6,Eficiente
269.9,False,15,Departamento,6,Moderado
240.2,False,13,Casa,6,Ineficiente
247.2,False,14,Departamento,5,Eficiente
151.9,False,11,Departamento,4,Eficiente
662.0,True,16,Casa,11,Ineficiente
119.3,False,2,Casa,2,Moderado
141.0,False,5,Departamento,2,Eficiente
255.3,False,12,Departamento,6,Moderado
273.5,False,13,Casa,8,Eficiente
247.4,False,12,Casa,8,Ineficiente
230.7,True,13,Departamento,8,Ineficiente
84.5,False,4,Casa,3,Eficiente
338.3,False,16,Departamento,7,Ineficiente
184.4,False,8,Casa,6,Moderado
296.1,True,17,Departamento,9,Ineficiente
73.9,False,4,Departamento,2,Eficiente
193.5,False,13,Departamento,7,Eficiente
138.9,False,8,Departamento,2,Eficiente
219.2,False,11,Departamento,6,Moderado
197.0,True,13,Departamento,9,Moderado
205.9,False,12,Departamento,6,Moderado
129.2,False,7,Casa,2,Moderado
168.1,False,10,Departamento,3,Eficiente
186.2,False,10,Casa,3,Eficiente
213.7,False,12,Departamento,7,Moderado
262.9,True,14,Departamento,7,Ineficiente
212.6,False,10,Casa,7,Moderado
117.0,False,2,Casa,1,Eficiente
208.8,False,10,Casa,9,Ineficiente
520.9,False,17,Departamento,6,Ineficiente
404.9,False,18,Casa,8,Moderado
58.2,False,4,Casa,3,Eficiente
178.4,False,9,Departamento,4,Eficiente
259.5,False,13,Departamento,7,Moderado
183.5,False,9,Casa,5,Moderado
162.0,False,6,Casa,5,Moderado
153.9,False,4,Departamento,5,Moderado
220.5,False,9,Departamento,5,Moderado
107.2,False,7,Departamento,4,Eficiente
326.3,False,19,Casa,8,Moderado
194.4,False,12,Casa,8,Moderado
132.7,False,6,Casa,2,Eficiente
277.8,False,12,Departamento,6,Moderado
104.3,False,4,Casa,2,Eficiente
156.7,False,9,Casa,3,Eficiente
136.7,False,8,Departamento,4,Eficiente
423.7,False,18,Departamento,8,Ineficiente
130.3,False,8,Departamento,2,Eficiente
81.5,False,7,Casa,1,Eficiente
156.3,False,7,Casa,3,Eficiente
239.6,False,18,Casa,7,Eficiente
273.3,False,11,Casa,7,Ineficiente
527.7,False,16,Casa,8,Ineficiente
355.0,True,16,Casa,9,Ineficiente
186.6,False,11,Departamento,5,Eficiente
119.5,False,5,Departamento,5,Moderado
348.2,False,15,Departamento,7,Ineficiente
169.5,False,13,Casa,5,Eficiente
151.2,False,6,Casa,3,Moderado
170.2,False,7,Casa,6,Moderado
116.9,True,8,Casa,3,Eficiente
164.2,True,10,Casa,7,Moderado
179.4,False,11,Casa,4,Eficiente
234.1,False,13,Departamento,9,Moderado
171.3,False,6,Casa,5,Moderado
101.9,False,4,Departamento,1,Eficiente
103.1,False,2,Casa,1,Eficiente
217.7,True,12,Casa,9,Ineficiente
207.8,False,12,Casa,6,Eficiente
158.2,False,10,Casa,5,Eficiente
164.3,False,8,Casa,4,Eficiente
203.0,False,12,Departamento,5,Eficiente
355.2,True,14,Casa,11,Ineficiente
143.8,False,8,Casa,3,Moderado
180.6,False,11,Departamento,5,Eficiente
297.7,False,13,Casa,6,Ineficiente
125.4,False,6,Departamento,2,Eficiente
198.1,False,13,Casa,5,Eficiente
171.2,False,9,Departamento,4,Eficiente
116.9,False,3,Casa,3,Moderado
217.7,True,12,Casa,6,Moderado
174.5,False,10,Departamento,5,Eficiente
220.7,True,11,Departamento,7,Ineficiente
120.2,False,3,Casa,3,Moderado
172.9,False,10,Departamento,4,Eficiente
355.7,False,18,Casa,7,Ineficiente
482.4,False,21,Casa,9,Ineficiente
345.1,False,17,Casa,7,Ineficiente
104.4,True,2,Departamento,5,Ineficiente
241.0,False,17,Casa,7,Eficiente
143.7,True,9,Departamento,5,Eficiente
226.3,False,9,Casa,4,Moderado
127.3,False,4,Departamento,2,Eficiente
84.6,False,3,Departamento,4,Moderado
172.5,False,10,Casa,5,Eficiente
270.8,False,10,Casa,7,Ineficiente
227.5,False,12,Casa,5,Moderado
205.5,False,13,Departamento,8,Moderado
222.1,False,7,Casa,5,Ineficiente
234.5,False,14,Casa,6,Eficiente
247.4,True,15,Casa,9,Ineficiente
155.0,False,6,Departamento,2,Ineficiente
210.0,False,9,Casa,5,Moderado
420.6,False,15,Casa,7,Ineficiente
184.7,False,5,Departamento,6,Ineficiente
201.7,False,10,Casa,5,Moderado
181.7,True,10,Departamento,5,Moderado
182.4,False,7,Casa,3,Moderado
166.3,True,10,Casa,5,Moderado
191.5,False,10,Departamento,3,Eficiente
140.1,False,7,Departamento,4,Eficiente
166.1,False,8,Departamento,5,Moderado
144.1,False,8,Casa,4,Ineficiente
207.3,False,14,Casa,5,Eficiente
255.5,False,13,Casa,7,Moderado
182.6,True,11,Casa,8,Moderado
86.7,False,5,Casa,1,Eficiente
256.2,False,14,Casa,6,Moderado
212.0,False,15,Casa,7,Eficiente
132.4,False,5,Casa,4,Moderado
280.7,False,14,Casa,8,Ineficiente
110.9,False,3,Casa,2,Eficiente
167.0,False,8,Departamento,5,Moderado
77.1,False,2,Casa,1,Eficiente
186.7,False,13,Departamento,3,Eficiente
155.6,False,7,Casa,4,Eficiente
144.2,False,4,Casa,6,Moderado
189.0,False,13,Casa,4,Eficiente
165.0,False,9,Casa,4,Eficiente
80.7,False,4,Departamento,5,Eficiente
299.3,True,15,Departamento,8,Ineficiente
178.8,True,8,Casa,8,Ineficiente
127.4,False,5,Departamento,2,Eficiente
124.4,False,7,Casa,3,Eficiente
240.5,False,12,Departamento,9,Ineficiente
100.4,False,5,Departamento,3,Eficiente
210.9,False,12,Casa,6,Ineficiente
156.0,False,6,Casa,3,Moderado
139.0,True,9,Departamento,5,Eficiente
109.3,False,5,Departamento,2,Eficiente
155.9,True,8,Casa,4,Moderado
200.6,False,12,Casa,3,Eficiente
223.9,False,9,Casa,5,Moderado
125.1,False,4,Departamento,3,Moderado
165.9,False,6,Departamento,6,Moderado
251.6,False,14,Departamento,6,Moderado
86.3,False,4,Departamento,2,Eficiente
173.3,False,9,Departamento,2,Moderado
115.5,False,7,Departamento,2,Eficiente
127.2,False,3,Casa,1,Ineficiente
193.3,False,9,Departamento,8,Moderado
157.5,False,8,Casa,4,Eficiente
119.4,False,5,Casa,3,Eficiente
307.0,False,13,Departamento,8,Ineficiente
258.2,True,16,Departamento,12,Ineficiente
76.5,False,6,Departamento,2,Eficiente
108.5,False,5,Casa,1,Eficiente
259.5,False,11,Casa,9,Ineficiente
176.6,False,9,Casa,3,Eficiente
375.4,True,17,Casa,11,Ineficiente
258.3,True,13,Casa,9,Ineficiente
222.9,False,15,Casa,6,Moderado
130.0,False,5,Casa,1,Eficiente
213.3,False,15,Departamento,9,Moderado
117.0,False,6,Casa,2,Eficiente
350.9,True,16,Casa,9,Ineficiente
207.4,True,13,Departamento,8,Moderado
139.9,False,9,Casa,3,Eficiente
247.5,False,15,Departamento,7,Moderado
446.0,False,17,Departamento,6,Ineficiente
182.4,False,8,Casa,5,Moderado
221.1,False,10,Departamento,5,Moderado
143.8,False,2,Departamento,3,Moderado
179.9,False,10,Departamento,4,Eficiente
92.2,False,3,Departamento,3,Eficiente
172.4,False,8,Departamento,4,Moderado
175.4,False,11,Departamento,4,Eficiente
421.7,False,16,Casa,8,Moderado
80.5,False,7,Departamento,4,Eficiente
154.6,False,6,Departamento,3,Moderado
302.4,True,13,Departamento,9,Ineficiente
159.5,False,6,Departamento,3,Moderado
186.0,False,11,Casa,5,Eficiente
122.1,False,7,Departamento,4,Eficiente
119.3,False,4,Departamento,1,Eficiente
91.9,False,2,Casa,1,Ineficiente
153.3,False,10,Casa,4,Eficiente
133.0,False,3,Casa,4,Moderado
207.9,False,13,Casa,7,Eficiente
124.5,False,4,Departamento,1,Eficiente
164.2,False,9,Casa,6,Eficiente
165.3,False,10,Casa,5,Eficiente
170.3,True,10,Departamento,6,Moderado
141.0,False,6,Departamento,2,Eficiente
110.4,False,7,Departamento,2,Eficiente
180.4,False,10,Departamento,6,Eficiente
272.0,True,21,Departamento,9,Ineficiente
181.8,True,6,Departamento,7,Ineficiente
134.1,False,3,Departamento,2,Moderado
189.8,False,12,Casa,6,Eficiente
72.8,False,3,Departamento,2,Eficiente
190.7,False,12,Casa,5,Eficiente
168.7,False,7,Casa,4,Moderado
134.7,False,6,Casa,3,Eficiente
126.3,False,6,Departamento,2,Eficiente
147.2,False,6,Departamento,2,Eficiente
302.5,True,15,Casa,8,Ineficiente
276.6,False,12,Departamento,5,Moderado
136.5,False,7,Casa,4,Eficiente
139.4,True,9,Departamento,5,Ineficiente
139.1,False,4,Departamento,3,Moderado
243.4,False,11,Departamento,6,Moderado
184.7,False,12,Departamento,4,Eficiente
210.3,False,9,Casa,4,Moderado
250.4,True,15,Casa,9,Ineficiente
135.2,False,6,Departamento,6,Moderado
308.1,True,14,Departamento,10,Ineficiente
201.4,False,14,Casa,7,Eficiente
139.3,False,8,Casa,2,Eficiente
179.7,False,10,Casa,5,Ineficiente
334.5,True,12,Casa,9,Moderado
167.2,False,10,Casa,6,Eficiente
295.2,False,13,Casa,8,Ineficiente
133.6,False,6,Departamento,3,Eficiente
142.5,False,7,Casa,1,Eficiente
261.0,True,17,Casa,7,Moderado
138.3,False,6,Casa,4,Eficiente
279.8,False,12,Casa,7,Ineficiente
201.7,False,14,Departamento,5,Eficiente
139.7,False,8,Casa,4,Eficiente
167.3,True,10,Departamento,8,Moderado
139.3,False,9,Departamento,3,Eficiente
231.1,False,16,Casa,7,Eficiente
382.9,False,15,Departamento,10,Ineficiente
147.4,True,4,Departamento,7,Ineficiente
253.8,False,15,Casa,6,Moderado
201.4,False,10,Casa,6,Moderado
177.8,False,9,Departamento,6,Moderado
164.2,False,6,Departamento,4,Moderado
139.2,True,7,Casa,5,Moderado
197.0,False,11,Departamento,3,Eficiente
177.9,False,9,Casa,4,Eficiente
118.8,False,2,Departamento,2,Ineficiente
310.6,True,17,Casa,8,Ineficiente
210.1,False,12,Casa,6,Moderado
159.9,False,10,Departamento,5,Eficiente
305.0,False,11,Departamento,7,Ineficiente
80.3,False,3,Departamento,1,Eficiente
340.7,False,15,Casa,7,Ineficiente
140.2,False,6,Casa,4,Moderado
190.2,False,12,Departamento,5,Eficiente
135.9,False,7,Departamento,2,Eficiente
135.5,False,6,Casa,2,Eficiente
306.6,False,15,Departamento,8,Ineficiente
441.0,False,14,Casa,8,Ineficiente
181.4,False,8,Casa,4,Moderado
231.3,True,15,Casa,6,Ineficiente
204.2,False,10,Casa,6,Moderado
412.9,True,19,Casa,9,Eficiente
71.0,False,5,Departamento,3,Eficiente
231.8,False,14,Casa,6,Ineficiente
145.8,False,7,Casa,6,Moderado
74.3,False,2,Casa,2,Eficiente
171.6,False,9,Casa,7,Moderado
427.2,True,18,Casa,10,Ineficiente
130.9,False,2,Departamento,2,Moderado
281.9,True,17,Casa,8,Ineficiente
289.3,False,14,Departamento,6,Moderado
172.3,False,9,Departamento,5,Eficiente
210.0,False,11,Casa,6,Moderado
84.5,False,3,Departamento,1,Eficiente
128.6,False,3,Departamento,4,Moderado
252.1,False,14,Departamento,8,Moderado
178.0,False,10,Departamento,2,Moderado
206.0,False,8,Departamento,7,Ineficiente
183.5,False,7,Departamento,7,Ineficiente
436.9,True,18,Departamento,8,Ineficiente
167.7,False,10,Casa,4,Eficiente
341.5,False,16,Departamento,6,Ineficiente
182.3,False,8,Departamento,6,Moderado
348.6,True,17,Departamento,9,Ineficiente
118.4,False,3,Casa,2,Eficiente
215.5,False,12,Casa,6,Eficiente
167.7,False,6,Casa,6,Moderado
211.4,False,11,Casa,6,Moderado
333.5,False,14,Casa,7,Ineficiente
233.8,False,14,Casa,6,Eficiente
330.3,False,16,Casa,8,Ineficiente
149.5,False,6,Casa,2,Eficiente
141.1,False,8,Casa,3,Eficiente
174.7,False,7,Departamento,3,Eficiente
195.9,False,10,Casa,4,Eficiente
183.2,False,9,Casa,3,Eficiente
133.4,True,7,Casa,5,Eficiente
330.2,False,17,Casa,9,Ineficiente
170.1,False,11,Casa,2,Eficiente
318.3,False,16,Departamento,8,Ineficiente
174.5,False,4,Departamento,4,Moderado
262.5,False,13,Casa,5,Moderado
219.0,True,15,Departamento,8,Moderado
139.1,False,6,Casa,5,Moderado
230.8,False,9,Casa,8,Ineficiente
445.2,False,17,Casa,8,Ineficiente
224.0,False,13,Casa,6,Moderado
254.0,False,12,Departamento,7,Ineficiente
231.8,True,12,Departamento,11,Ineficiente
196.1,False,9,Departamento,5,Moderado
217.2,False,13,Casa,7,Moderado
216.7,True,12,Departamento,7,Ineficiente
275.0,False,12,Casa,6,Ineficiente
113.1,False,5,Casa,5,Moderado
225.0,False,11,Casa,6,Moderado
161.8,False,11,Departamento,4,Eficiente
149.8,False,9,Departamento,4,Eficiente
347.4,False,16,Casa,6,Ineficiente
129.8,False,6,Departamento,3,Eficiente
97.3,False,6,Departamento,2,Eficiente
239.0,True,13,Departamento,9,Ineficiente
111.7,False,6,Casa,3,Eficiente
76.1,False,6,Departamento,1,Eficiente
256.9,True,13,Departamento,11,Moderado
188.2,False,13,Departamento,5,Eficiente
239.8,True,15,Casa,8,Ineficiente
145.2,False,7,Departamento,5,Eficiente
113.1,False,4,Casa,2,Eficiente
104.0,False,5,Departamento,2,Eficiente
180.4,False,9,Casa,5,Moderado
115.2,False,3,Casa,1,Eficiente
223.6,False,13,Casa,6,Eficiente
166.0,False,7,Casa,7,Moderado
214.1,False,11,Casa,8,Moderado
209.8,False,11,Casa,7,Moderado
235.2,False,10,Casa,8,Ineficiente
244.0,False,14,Casa,7,Moderado
187.7,False,12,Departamento,7,Eficiente
188.9,False,10,Departamento,4,Eficiente
73.1,False,2,Casa,3,Eficiente
261.9,True,12,Casa,8,Ineficiente
185.0,True,10,Departamento,6,Moderado
253.0,False,14,Casa,7,Moderado
116.4,False,6,Casa,5,Eficiente
150.8,False,7,Departamento,5,Moderado
111.3,False,8,Departamento,3,Eficiente
275.6,False,15,Casa,7,Moderado
95.4,False,2,Departamento,3,Moderado
136.0,False,4,Casa,5,Moderado
217.8,False,13,Departamento,4,Eficiente
152.1,False,5,Casa,4,Moderado
135.4,False,7,Casa,2,Eficiente
250.4,False,15,Departamento,6,Moderado
296.4,False,17,Casa,6,Moderado
236.8,False,11,Departamento,4,Moderado
285.5,False,16,Casa,5,Moderado
157.9,False,8,Departamento,3,Eficiente
159.7,False,7,Departamento,5,Ineficiente
150.7,False,7,Casa,3,Eficiente
188.9,False,11,Departamento,4,Eficiente
158.7,False,7,Casa,5,Moderado
166.0,False,9,Casa,5,Eficiente
256.8,False,16,Casa,9,Moderado
288.5,False,16,Departamento,8,Moderado
203.6,False,11,Departamento,4,Eficiente
368.7,False,17,Departamento,7,Ineficiente
129.2,False,5,Departamento,4,Moderado
80.4,False,2,Departamento,1,Eficiente
269.2,False,11,Casa,6,Ineficiente
126.4,False,6,Departamento,1,Eficiente
156.4,False,9,Departamento,2,Eficiente
96.2,False,4,Casa,4,Eficiente
118.2,False,3,Departamento,3,Moderado
105.9,False,4,Casa,2,Eficiente
163.8,False,11,Casa,4,Eficiente
168.7,False,10,Casa,6,Eficiente
205.5,False,11,Casa,5,Eficiente
340.4,False,19,Casa,8,Moderado
232.3,False,18,Departamento,7,Eficiente
87.7,False,3,Departamento,4,Moderado
260.2,False,13,Casa,6,Moderado
207.6,False,13,Casa,4,Ineficiente
190.1,False,8,Casa,4,Moderado
197.7,False,12,Casa,6,Eficiente
189.6,False,10,Departamento,7,Moderado
151.7,False,8,Casa,5,Eficiente
161.2,False,7,Departamento,3,Eficiente
285.3,False,13,Departamento,8,Ineficiente
131.0,False,2,Departamento,3,Moderado
113.4,False,7,Departamento,2,Moderado
193.0,False,12,Casa,5,Eficiente
107.9,False,6,Departamento,2,Eficiente
83.5,False,4,Departamento,1,Eficiente
151.3,False,3,Departamento,5,Moderado
322.4,True,14,Departamento,9,Ineficiente
170.9,False,8,Departamento,3,Eficiente
188.5,False,8,Departamento,6,Moderado
82.7,False,2,Casa,1,Eficiente
208.8,False,10,Departamento,4,Moderado
180.2,False,10,Departamento,6,Eficiente
152.5,False,7,Casa,3,Eficiente
187.7,False,12,Departamento,4,Eficiente
212.5,False,15,Casa,6,Moderado
111.3,False,6,Departamento,2,Eficiente
229.8,False,12,Casa,6,Moderado
329.6,True,19,Casa,7,Ineficiente
158.1,False,5,Departamento,4,Moderado
137.4,False,2,Casa,5,Moderado
188.3,False,8,Casa,6,Moderado
285.8,False,16,Casa,7,Moderado
120.0,False,5,Casa,3,Eficiente
221.8,False,10,Departamento,7,Ineficiente
132.8,False,5,Departamento,2,Eficiente
224.5,True,10,Casa,9,Ineficiente
137.1,True,4,Departamento,6,Ineficiente
157.3,False,10,Casa,4,Eficiente
328.5,False,15,Departamento,9,Ineficiente
108.8,False,8,Casa,1,Eficiente
248.7,False,12,Casa,5,Moderado
409.9,False,17,Casa,9,Ineficiente
229.7,False,13,Departamento,7,Moderado
114.1,False,6,Casa,5,Eficiente
118.4,False,5,Casa,1,Eficiente
128.8,False,7,Departamento,4,Moderado
185.4,False,11,Departamento,3,Eficiente
223.0,False,10,Casa,6,Moderado
100.9,False,5,Departamento,2,Ineficiente
118.6,False,5,Departamento,4,Eficiente
141.6,False,5,Casa,3,Moderado
161.0,False,9,Departamento,5,Eficiente
459.4,True,18,Casa,9,Ineficiente
117.4,False,4,Departamento,3,Moderado
132.6,False,5,Casa,3,Eficiente
109.7,False,2,Departamento,5,Moderado
264.9,False,11,Casa,8,Ineficiente
195.6,False,10,Casa,5,Moderado
118.9,False,6,Departamento,4,Eficiente
174.2,False,8,Casa,6,Moderado
124.6,False,8,Departamento,3,Eficiente
196.7,False,10,Departamento,4,Eficiente
528.3,False,17,Departamento,9,Ineficiente
249.6,False,13,Casa,6,Moderado
165.8,False,10,Departamento,4,Eficiente
153.4,True,6,Casa,5,Ineficiente
113.4,False,4,Casa,3,Ineficiente
240.3,False,12,Departamento,7,Moderado
227.6,False,11,Departamento,5,Moderado
334.4,False,15,Casa,10,Ineficiente
178.1,False,11,Departamento,6,Eficiente
240.6,False,13,Departamento,6,Moderado
226.0,False,13,Casa,7,Moderado
162.3,False,8,Departamento,4,Eficiente
133.5,False,8,Casa,3,Moderado
190.8,False,10,Casa,5,Eficiente
246.8,False,13,Departamento,8,Moderado
238.0,False,12,Casa,5,Moderado
126.7,False,6,Casa,2,Eficiente
277.0,False,19,Casa,8,Moderado
196.6,False,9,Departamento,5,Moderado
182.8,False,9,Casa,5,Moderado
253.0,False,16,Departamento,6,Eficiente
118.4,False,6,Casa,1,Eficiente
111.9,False,6,Departamento,4,Ineficiente
195.1,False,10,Casa,5,Moderado
425.6,True,16,Departamento,11,Ineficiente
150.5,True,6,Casa,4,Ineficiente
248.2,False,13,Casa,7,Moderado
222.6,False,12,Casa,4,Eficiente
135.6,False,6,Departamento,6,Moderado
183.1,False,7,Departamento,3,Moderado
166.4,False,8,Casa,6,Moderado
174.0,False,11,Casa,5,Eficiente
85.2,False,5,Departamento,2,Eficiente
198.8,False,11,Casa,6,Moderado
291.2,False,19,Casa,6,Eficiente
178.2,True,8,Departamento,8,Ineficiente
314.7,True,15,Casa,10,Ineficiente
258.1,False,11,Casa,7,Ineficiente
197.8,False,10,Casa,6,Moderado
154.8,False,11,Casa,6,Eficiente
162.5,False,7,Casa,5,Moderado
94.6,False,2,Departamento,1,Moderado
155.5,False,9,Departamento,5,Eficiente
209.0,True,12,Casa,7,Moderado
357.6,True,18,Departamento,9,Ineficiente
247.3,False,13,Casa,7,Moderado
119.8,False,3,Departamento,2,Moderado
109.1,False,4,Casa,3,Eficiente
157.9,True,9,Departamento,7,Moderado
284.4,False,14,Casa,9,Ineficiente
184.9,False,10,Casa,6,Moderado
253.9,False,13,Casa,5,Moderado
185.0,False,11,Casa,3,Eficiente
267.4,False,14,Casa,9,Ineficiente
88.1,False,2,Departamento,1,Eficiente
338.2,False,16,Departamento,6,Ineficiente
125.1,False,5,Casa,2,Eficiente
242.5,False,14,Departamento,7,Moderado
155.2,True,9,Departamento,6,Moderado
165.0,False,9,Departamento,5,Eficiente
157.2,False,5,Departamento,4,Moderado
193.4,False,9,Departamento,4,Moderado
242.3,True,12,Casa,6,Ineficiente
271.0,True,13,Departamento,8,Ineficiente
313.5,False,14,Departamento,7,Ineficiente
230.9,False,14,Casa,5,Eficiente
408.9,True,18,Casa,11,Ineficiente
208.9,False,11,Casa,4,Eficiente
274.9,True,15,Departamento,7,Eficiente
241.3,False,14,Casa,6,Moderado
138.1,False,6,Departamento,4,Eficiente
190.5,True,12,Departamento,9,Moderado
214.9,False,11,Departamento,4,Eficiente
195.4,False,11,Casa,7,Moderado
209.4,False,10,Departamento,6,Moderado
252.3,False,12,Departamento,6,Moderado
196.1,False,8,Casa,6,Moderado
51.3,False,2,Departamento,4,Eficiente
403.9,False,17,Casa,6,Ineficiente
155.3,False,7,Departamento,3,Eficiente
141.1,False,6,Casa,3,Eficiente
122.6,False,5,Casa,4,Eficiente
174.4,False,12,Casa,6,Eficiente
160.1,False,6,Casa,4,Moderado
146.1,False,5,Casa,3,Eficiente
129.5,False,4,Departamento,4,Moderado
249.3,True,13,Casa,8,Moderado
468.3,False,18,Casa,5,Moderado
245.6,False,14,Departamento,7,Moderado
278.4,False,16,Departamento,8,Moderado
170.3,False,8,Casa,6,Moderado
181.0,False,9,Departamento,3,Eficiente
236.9,False,16,Casa,7,Eficiente
131.7,False,2,Departamento,5,Moderado
164.4,False,8,Casa,7,Moderado
248.5,False,14,Departamento,7,Moderado
274.6,False,18,Departamento,8,Moderado
178.7,False,6,Departamento,4,Moderado
104.4,False,3,Departamento,1,Eficiente
153.0,False,5,Departamento,5,Moderado
108.8,False,2,Casa,1,Eficiente
177.9,True,9,Departamento,7,Ineficiente
193.4,False,12,Departamento,7,Eficiente
153.7,False,10,Departamento,5,Eficiente
223.1,True,11,Casa,9,Ineficiente
236.0,True,14,Casa,8,Ineficiente
192.0,False,10,Departamento,5,Eficiente
120.7,False,6,Casa,5,Eficiente
179.7,False,11,Casa,6,Eficiente
233.5,True,12,Casa,9,Ineficiente
339.3,False,18,Departamento,8,Ineficiente
176.5,False,7,Casa,4,Moderado
251.9,True,15,Casa,10,Ineficiente
284.3,False,16,Casa,7,Eficiente
159.9,False,10,Departamento,4,Eficiente
286.0,False,13,Departamento,8,Ineficiente
329.8,False,15,Casa,8,Ineficiente
355.5,False,17,Casa,9,Ineficiente
210.4,False,12,Departamento,4,Eficiente
546.6,True,17,Casa,10,Ineficiente
134.2,False,9,Departamento,6,Eficiente
479.7,True,14,Casa,11,Ineficiente
237.8,False,12,Departamento,6,Moderado
353.9,True,13,Casa,11,Ineficiente
151.5,False,8,Departamento,4,Eficiente
282.4,False,16,Casa,9,Moderado
315.5,False,21,Departamento,8,Moderado
109.7,False,6,Departamento,2,Eficiente
163.8,False,9,Departamento,5,Eficiente
82.3,False,4,Casa,3,Eficiente
187.0,False,9,Casa,6,Moderado
125.0,False,6,Departamento,3,Eficiente
158.6,False,8,Departamento,5,Eficiente
681.4,True,13,Casa,10,Ineficiente
416.1,False,17,Casa,7,Eficiente
110.5,False,5,Casa,2,Moderado
221.6,False,15,Departamento,6,Eficiente
246.9,True,13,Departamento,9,Ineficiente
150.7,False,6,Departamento,3,Moderado
187.5,True,10,Departamento,8,Ineficiente
227.8,False,13,Casa,5,Eficiente
111.7,False,4,Casa,1,Moderado
129.4,False,3,Casa,5,Moderado
188.6,False,10,Departamento,4,Moderado
210.2,False,10,Casa,7,Eficiente
148.1,False,7,Casa,4,Eficiente
143.2,False,8,Casa,3,Eficiente
192.5,False,9,Casa,5,Moderado
253.7,False,13,Departamento,6,Moderado
190.4,False,11,Casa,5,Eficiente
391.6,True,16,Casa,9,Ineficiente
128.6,False,10,Departamento,3,Eficiente
216.2,False,12,Casa,6,Moderado
171.8,False,7,Casa,6,Ineficiente
255.9,False,12,Casa,6,Moderado
125.1,False,4,Departamento,2,Eficiente
449.1,True,15,Casa,9,Ineficiente
86.0,False,4,Departamento,3,Eficiente
357.1,True,14,Departamento,7,Ineficiente
182.8,True,9,Departamento,8,Ineficiente
253.3,False,16,Casa,7,Moderado
306.2,False,14,Departamento,8,Ineficiente
148.3,False,4,Casa,3,Moderado
256.8,True,13,Casa,7,Ineficiente
440.1,False,15,Casa,7,Ineficiente
136.5,False,7,Casa,2,Eficiente
486.0,False,15,Casa,8,Ineficiente
235.1,False,16,Casa,6,Eficiente
166.6,False,5,Casa,2,Moderado
118.3,False,7,Departamento,2,Eficiente
156.8,False,9,Departamento,5,Eficiente
87.7,False,4,Casa,4,Eficiente
143.7,True,7,Departamento,4,Moderado
181.1,True,13,Casa,9,Moderado
126.8,False,10,Casa,2,Eficiente
270.9,False,14,Casa,5,Moderado
182.1,False,10,Casa,7,Moderado
152.8,True,6,Casa,5,Ineficiente
173.6,False,7,Casa,6,Moderado
232.1,False,13,Casa,5,Eficiente
208.6,False,12,Casa,5,Eficiente
148.7,False,4,Casa,2,Moderado
212.5,True,12,Casa,9,Ineficiente
195.2,True,11,Casa,9,Ineficiente
175.5,False,8,Casa,5,Moderado
256.2,False,14,Casa,7,Moderado
253.8,False,16,Casa,6,Eficiente
181.2,False,10,Casa,6,Eficiente
233.9,False,14,Departamento,6,Eficiente
133.6,False,4,Casa,3,Moderado
135.3,False,5,Casa,1,Eficiente
181.4,False,11,Casa,3,Eficiente
329.1,False,13,Departamento,8,Ineficiente
186.0,False,10,Departamento,5,Eficiente
154.3,False,8,Departamento,5,Eficiente
329.8,False,16,Departamento,7,Ineficiente
176.9,False,10,Casa,3,Eficiente
451.3,False,17,Departamento,7,Ineficiente
161.3,False,7,Casa,7,Moderado
113.8,False,3,Departamento,2,Eficiente
185.9,False,10,Casa,5,Eficiente
179.3,False,12,Casa,2,Eficiente
123.8,False,7,Departamento,2,Eficiente
595.3,False,16,Casa,7,Ineficiente
198.6,False,10,Departamento,6,Moderado
240.7,True,12,Casa,8,Ineficiente
144.5,False,6,Departamento,2,Eficiente
136.3,False,7,Departamento,3,Eficiente
310.1,False,17,Casa,7,Moderado
86.1,False,8,Departamento,1,Eficiente
108.9,True,3,Departamento,4,Ineficiente
158.7,False,9,Departamento,5,Eficiente
349.4,True,17,Casa,9,Ineficiente
168.0,False,8,Casa,5,Moderado
208.9,False,10,Departamento,5,Moderado
202.0,False,11,Casa,4,Eficiente
343.6,False,20,Casa,7,Moderado
101.7,False,5,Casa,3,Eficiente
236.4,True,11,Departamento,10,Ineficiente
182.2,False,9,Casa,4,Eficiente
255.9,False,12,Departamento,6,Moderado
123.9,False,5,Departamento,4,Moderado
201.7,True,12,Casa,9,Ineficiente
190.7,False,9,Casa,4,Moderado
115.7,False,5,Casa,4,Eficiente
136.0,False,5,Departamento,4,Moderado
183.5,False,8,Departamento,6,Moderado
126.4,False,4,Departamento,4,Moderado
173.6,False,10,Casa,5,Eficiente
79.5,False,3,Departamento,2,Eficiente
150.1,False,9,Departamento,3,Moderado
311.8,True,17,Casa,9,Ineficiente
234.0,False,12,Departamento,6,Moderado
167.5,False,8,Departamento,6,Moderado
192.4,False,11,Departamento,5,Eficiente
394.9,True,13,Casa,9,Ineficiente
472.1,False,20,Casa,9,Ineficiente
215.3,True,13,Casa,7,Moderado
602.1,False,16,Casa,8,Ineficiente
132.3,False,2,Departamento,5,Moderado
118.8,False,5,Casa,4,Eficiente
128.6,False,5,Departamento,2,Eficiente
180.4,False,9,Casa,3,Ineficiente
